"TreeID","bark.thicknesses"
"QULA002",3.69118309097656
"QULA002",3.81731396346871
"QULA002",3.95320717491017
"QULA002",3.98285429261695
"QULA002",4.09671949894248
"QULA002",3.96928327584759
"QULA002",4.12612789971947
"QULA002",4.4037881494163
"QULA002",4.66144060588043
"QULA002",4.89328546551691
"QULA002",4.98256151714602
"QULA002",4.96749039855391
"QULA002",4.30161406442338
"QULA002",3.50317554687604
"QULA002",2.79515958331766
"QULA002",2.45709808190806
"QULA002",2.45320182138958
"QULA002",2.65073368367056
"QULA002",2.8518638269623
"QULA002",3.11836931059434
"QULA002",3.49152752721226
"QULA002",3.93761150481827
"QULA002",4.55987832293056
"QULA002",5.23003627189223
"QULA002",5.82015672470149
"QULA002",6.32210236477761
"QULA002",6.93175437428222
"QULA002",7.29733703447199
"QULA002",7.66291969466177
"QULA002",7.81441885497431
"QULA002",7.84982990315853
"QULA002",7.88342505667153
"QULA002",8.07841929397756
"QULA002",8.25505324307812
"QULA002",7.95423649290615
"QULA002",7.64531751070574
"QULA002",7.72586015553352
"QULA002",7.7322127477601
"QULA002",7.59923688926209
"QULA002",7.45860335927743
"QULA002",7.47356577816021
"QULA002",7.66540398907866
"QULA002",7.75991128668525
"QULA002",7.79728644201838
"QULA002",7.87924703929621
"QULA002",7.90397398499888
"QULA002",7.92450836266144
"QULA002",7.57615753235057
"QULA002",7.12117030172793
"QULA002",6.90701441220227
"QULA002",7.06518887970235
"QULA002",7.38619780249936
"QULA002",7.81171081393152
"QULA002",8.26617741346473
"QULA002",8.72617529884416
"QULA002",9.13590953535023
"QULA002",9.55542244002709
"QULA002",10.032042750195
"QULA002",10.5118535633062
"QULA002",10.9991191223856
"QULA002",11.4917072055669
"QULA002",11.9919332375403
"QULA002",12.4961573390422
"QULA002",12.935180539362
"QULA002",13.2250838399966
"QULA002",13.2900750193223
"QULA002",13.3955678134768
"QULA002",13.516540139928
"QULA002",13.6401991166826
"QULA002",13.7271458093802
"QULA002",13.7862548697865
"QULA002",13.8638509176863
"QULA002",14.075201149637
"QULA002",14.258693490773
"QULA002",14.4766915671758
"QULA002",14.6594866595327
"QULA002",14.892997052463
"QULA002",15.1254124685848
"QULA002",15.4101662857251
"QULA002",15.5844071369437
"QULA002",15.5495269032497
"QULA002",15.1825507271246
"QULA002",15.012536579276
"QULA002",15.0805519676248
"QULA002",15.4315042829708
"QULA002",15.6754287247285
"QULA002",15.637142592621
"QULA002",15.5430682106833
"QULA002",15.0907909612831
"QULA002",14.6251883811211
"QULA002",14.1407342151115
"QULA002",13.7160341187962
"QULA002",13.3052274888724
"QULA002",12.8409921191485
"QULA002",12.3767567494245
"QULA002",12.1176862205763
"QULA002",12.6337652710993
"QULA002",13.263927856697
"QULA002",13.8940904422946
"QULA002",14.4461369073126
"QULA002",14.8463117512253
"QULA002",15.1756192948485
"QULA002",15.3497823806231
"QULA002",15.687696052768
"QULA002",15.9132024049627
"QULA002",16.0463188427031
"QULA002",16.1648989306695
"QULA002",16.3890926893511
"QULA002",16.5300063232594
"QULA002",16.7764005711831
"QULA002",16.5325705265338
"QULA002",16.1844858274056
"QULA002",15.8430523395252
"QULA002",15.6500275132085
"QULA002",15.5876824352324
"QULA002",15.5937102857027
"QULA002",15.6521193785662
